kepid,tm_designation,teff,teff_err1,teff_err2,logg,logg_err1,logg_err2,feh,feh_err1,feh_err2,mass,mass_err1,mass_err2,radius,radius_err1,radius_err2,dens,dens_err1,dens_err2,prov_sec,kepmag,limbdark_coeff1,limbdark_coeff2,limbdark_coeff3,limbdark_coeff4,dist,dist_err1,dist_err2,nconfp,nkoi,ntce,datalink_dvr,st_delivname,st_vet_date_str,ra,dec,st_quarters,teff_prov,logg_prov,feh_prov,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,dutycycle,dataspan,mesthres01p5,mesthres02p0,mesthres02p5,mesthres03p0,mesthres03p5,mesthres04p5,mesthres05p0,mesthres06p0,mesthres07p5,mesthres09p0,mesthres10p5,mesthres12p0,mesthres12p5,mesthres15p0,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p0,rrmscdpp12p5,rrmscdpp15p0,av,av_err1,av_err2,dutycycle_post,dataspan_post,timeout01p5,timeout02p0,timeout02p5,timeout03p0,timeout03p5,timeout04p5,timeout05p0,timeout06p0,timeout07p5,timeout09p0,timeout10p5,timeout12p0,timeout12p5,timeout15p0,timeoutsumry,cdppslplong,cdppslpshrt,KIC,Gaia,Teff,e_Teff,D,E_D,e_D,R*,E_R*,e_R*,AV,Evol,Bin,dist_DR25,dist_DR25_err1,dist_DR25_err2,radius_DR25,radius_DR25_err1,radius_DR25_err2
7804024,2MASS J18551917+4331210,3814,76.0,-84.0,4.748,0.042,-0.024,-0.2,0.1,-0.1,0.504,0.031,-0.031,0.593,0.018,-0.018,5.769,1.143,-0.6553,DSEP,15.991,0.5805,0.5805,-0.5094,0.172,380.65,5.247,-5.119,0,0,0,,q1_q17_dr25_stellar,2017-03-23,283.8299,43.522499,11111111111111111,PHO2,PHO2,PHO2,13.822,0.026,13.128,0.028,12.972,0.032,0.8734,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,536.92,481.441,451.163,417.8130000000001,396.4,358.036,341.266,315.763,291.962,274.69,264.772,255.359,251.973,246.47,0.168,0.014,-0.018000000000000002,0.8734,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25024,-0.65975,7804024,2105071468727621120,3815,134,380.65,5.247,5.119,0.593,0.018,0.018,0.078,0,0,299.45,24.26,-30.32,0.498,0.028,-0.038
7811438,2MASS J19104100+4335241,3514,42.0,-47.0,4.907,0.028,-0.038,-0.1,0.1,-0.1,0.38,0.033,-0.044000000000000004,0.474,0.013,-0.013,11.65,1.828,-1.902,DSEP,15.908,0.4474,0.7682,-0.5106,0.1098,229.606,1.814,-1.79,0,0,0,,q1_q17_dr25_stellar,2017-03-23,287.6708700000001,43.590038,11111111111111111,PHO2,PHO2,PHO2,13.431,0.022,12.84,0.02,12.6,0.021,0.8737,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,400.548,354.701,331.586,306.6,289.533,262.024,250.509,233.606,213.921,200.154,192.409,185.77,183.616,176.96400000000003,0.081,0.012,-0.012,0.8737,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.27279000000000003,-0.6663,7811438,2102998442633522304,3512,123,229.606,1.814,1.79,0.474,0.013,0.013,0.049,0,0,163.0,16.02,-16.02,0.358,0.031,-0.031
7742951,2MASS J19113907+4326488,3348,43.0,-37.0,4.972,0.044,-0.044,0.0,0.1,-0.1,0.263,0.048,-0.032,0.379,0.01,-0.01,17.38,3.755,-3.391,DSEP,15.51,0.4332,0.7594,-0.4615,0.0845,127.34,0.664,-0.659,0,0,0,,q1_q17_dr25_stellar,2017-03-23,287.91284,43.446911,01111111111111111,PHO2,PHO2,PHO2,12.789,0.021,12.212,0.022,11.986,0.013,0.8744,1420.672,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,318.428,282.497,263.913,244.245,231.543,209.133,200.608,187.415,173.157,162.406,154.675,148.406,146.784,139.003,0.027000000000000003,0.01,-0.006999999999999999,0.8744,1420.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.31599,-0.66065,7742951,2102985592091052544,3342,117,127.34,0.664,0.659,0.379,0.01,0.01,0.029,0,0,88.43,13.62,-10.22,0.277,0.037000000000000005,-0.03
7755975,2MASS J19312876+4329588,3611,58.0,-65.0,4.878,0.044,-0.036000000000000004,-0.3,0.1,-0.1,0.396,0.037000000000000005,-0.046,0.564,0.016,-0.016,10.29,2.311,-1.5719999999999998,DSEP,15.237,0.5564,0.7518,-0.7055,0.2174,230.219,1.909,-1.882,0,0,0,,q1_q17_dr25_stellar,2017-03-23,292.86984,43.49968,11011101110111011,PHO2,PHO2,PHO2,12.868,0.023,12.228,0.024,12.03,0.022,0.6414,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,298.817,267.945,253.496,236.011,225.454,207.168,199.483,191.787,183.995,174.85,167.136,166.13099999999997,167.878,176.852,0.063,0.011,-0.012,0.6414,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.08086,-0.58748,7755975,2125901991396789376,3612,126,230.219,1.909,1.882,0.564,0.016,0.016,0.085,0,0,137.6,14.31,-17.89,0.378,0.035,-0.039
7773724,2MASS J19514636+4327549,3407,60.0,-60.0,4.923,0.065,-0.04,0.0,0.1,-0.1,0.32,0.057,-0.057,0.43,0.012,-0.012,13.28,4.957,-2.53,DSEP,15.942,0.44,0.7251,-0.4154,0.0674,191.06,1.595,-1.573,0,0,0,,q1_q17_dr25_stellar,2017-03-23,297.94318,43.46526,11111111111111111,PHO2,PHO2,PHO2,13.323,0.025,12.711,0.023,12.507,0.021,0.8739,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,427.321,377.878,353.065,327.024,311.5370000000001,284.654,274.404,258.933,236.444,222.856,212.455,204.63,202.633,195.061,0.061,0.015,-0.017,0.8739,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.28188,-0.62634,7773724,2078648967369097472,3403,119,191.06,1.595,1.573,0.43,0.012,0.012,0.079,0,0,135.07,20.78,-23.09,0.324,0.043,-0.052000000000000005
7731334,2MASS J18464086+4326464,3685,80.0,-80.0,4.76,0.049,-0.025,0.0,0.1,-0.1,0.494,0.035,-0.039,0.596,0.017,-0.017,6.093,1.421,-0.7375,DSEP,15.691,0.5076,0.5802,-0.3278,0.0591,295.88,2.568,-2.531,0,0,0,,q1_q17_dr25_stellar,2017-03-23,281.67026,43.44622,11111111111111111,PHO2,PHO2,PHO2,13.298,0.021,12.567,0.019,12.436,0.018000000000000002,0.8735,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,457.056,403.018,374.805,345.29,327.332,297.4770000000001,284.672,266.666,244.541,228.873,218.048,208.24400000000003,206.174,192.02,0.119,0.014,-0.017,0.8735,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.34284000000000003,-0.6639,7731334,2105245466442663424,3685,129,295.88,2.568,2.531,0.596,0.017,0.017,0.068,0,0,221.96,21.18,-26.47,0.485,0.03,-0.045
7807888,2MASS J19033936+4333135,3794,76.0,-83.0,4.757,0.042,-0.028,-0.2,0.1,-0.1,0.498,0.031,-0.034,0.531,0.015,-0.015,6.001,1.18,-0.6771,DSEP,15.293,0.5763,0.6153,-0.5518,0.1828,233.419,1.464,-1.45,0,0,0,,q1_q17_dr25_stellar,2017-03-23,285.91403,43.553761,11111111111111111,PHO2,PHO2,PHO2,13.091,0.026,12.416,0.021,12.265999999999998,0.019,0.8735,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,461.539,415.786,394.784,370.265,353.894,327.5420000000001,315.515,296.455,277.398,262.039,253.029,247.08900000000003,245.838,235.012,0.113,0.012,-0.015,0.8735,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.23063000000000006,-0.5525399999999999,7807888,2105856863626617344,3794,133,233.419,1.464,1.45,0.531,0.015,0.015,0.058,0,0,210.09,18.96,-21.07,0.489,0.031,-0.038
7812368,2MASS J19122938+4330390,3661,82.0,-91.0,4.806,0.054000000000000006,-0.041,-0.1,0.1,-0.1,0.469,0.037000000000000005,-0.051,0.52,0.015,-0.015,7.338999999999999,2.072,-1.121,DSEP,15.639,0.4935,0.6962,-0.5002,0.1268,247.21,2.171,-2.139,0,0,0,,q1_q17_dr25_stellar,2017-03-23,288.12244,43.510841,11111111111111111,PHO2,PHO2,PHO2,13.313,0.021,12.65,0.025,12.47,0.021,0.8734,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,329.24300000000005,290.522,270.343,249.654,237.041,214.75,205.605,191.888,178.62400000000005,167.66299999999995,159.053,153.082,151.453,143.407,0.11,0.016,-0.021,0.8734,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.31595,-0.65938,7812368,2103005967415991424,3659,128,247.21,2.171,2.139,0.52,0.015,0.015,0.045,0,0,203.97,23.97,-29.96,0.448,0.039,-0.053
7732242,2MASS J18485464+4324168,3639,43.0,-51.0,4.85,0.03,-0.033,-0.2,0.1,-0.1,0.436,0.025,-0.037000000000000005,0.49,0.013,-0.013,8.863,1.431,-1.232,DSEP,14.822,0.5351,0.7170000000000001,-0.6091,0.1772,158.726,0.759,-0.754,0,0,0,,q1_q17_dr25_stellar,2017-03-23,282.22769,43.404671,11111111111111111,PHO2,PHO2,PHO2,12.484000000000002,0.021,11.893,0.018000000000000002,11.68,0.013,0.8737,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,253.884,226.878,213.241,198.921,190.156,174.199,167.435,157.2,146.361,136.616,130.22899999999998,125.71,124.692,119.317,0.055,0.006999999999999999,-0.008,0.8737,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.29323,-0.59433,7732242,2105233955929779584,3640,127,158.726,0.759,0.754,0.49,0.013,0.013,0.033,0,0,126.98,10.35,-11.64,0.411,0.029,-0.032
7684686,2MASS J19301011+4319418,3728,59.0,-67.0,4.897,0.055,-0.055,-0.6,0.15,-0.2,0.392,0.039,-0.059000000000000004,0.631,0.021,-0.021,11.0,3.498,-2.219,DSEP,15.932,0.7489,0.5812,-0.8312,0.3269,426.017,10.589,-10.114,0,0,0,,q1_q17_dr25_stellar,2017-03-23,292.5421100000001,43.328281,00011111111111111,PHO2,PHO2,PHO2,13.706,0.045,13.046,0.05,12.944,0.046,0.8723,1238.002,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,437.206,387.042,362.546,335.5080000000001,318.459,290.501,278.636,259.008,237.151,219.728,208.502,201.054,199.246,188.057,0.11,0.018000000000000002,-0.022,0.8723,1238.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.32819,-0.63651,7684686,2125874434885722880,3729,131,426.017,10.589,10.114,0.631,0.021,0.021,0.115,0,0,203.16,28.26,-31.4,0.369,0.044,-0.049
7744122,2MASS J19135005+4329144,3778,60.0,-60.0,4.782,0.039,-0.027000000000000003,-0.3,0.1,-0.1,0.473,0.027999999999999997,-0.031,0.573,0.016,-0.016,6.727,1.214,-0.7047,DSEP,15.175999999999998,0.6361,0.6142,-0.6516,0.2256,249.103,1.793,-1.772,0,0,0,,q1_q17_dr25_stellar,2017-03-23,288.4585600000001,43.48735,11111111111111111,PHO2,PHO2,PHO2,12.978,0.026,12.339,0.022,12.149,0.018000000000000002,0.8733,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,256.54,228.928,216.415,202.202,193.426,178.55900000000003,173.146,164.87900000000005,156.71,151.717,147.985,146.278,146.03,145.92700000000005,0.098,0.011,-0.012,0.8733,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.10811,-0.56599,7744122,2102961608993843840,3780,132,249.103,1.793,1.772,0.573,0.016,0.016,0.074,0,0,187.35,15.93,-17.7,0.463,0.028,-0.034
7847566,2MASS J19561258+4335485,3401,44.0,-40.0,4.921,0.048,-0.028,0.02,0.1,-0.1,0.321,0.04,-0.04,0.41,0.012,-0.012,13.19,3.468,-1.6769999999999998,DSEP,15.095,0.4459,0.6883,-0.3657,0.0495,120.567,0.446,-0.444,0,0,0,,q1_q17_dr25_stellar,2017-03-23,299.05243,43.596828,11111111111111111,PHO2,PHO2,PHO2,12.456,0.03,11.885,0.033,11.640999999999998,0.028,0.8702,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,341.457,308.237,292.547,274.324,263.284,243.364,234.667,222.641,211.078,201.193,195.99,191.296,189.901,184.403,0.029,0.006999999999999999,-0.008,0.8702,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.19192,-0.5468,7847566,2078977652624056576,3395,119,120.567,0.446,0.444,0.41,0.012,0.012,0.024,0,0,91.0,9.93,-11.03,0.325,0.031,-0.038
7878428,2MASS J19062555+4336239,3680,65.0,-73.0,4.784,0.052000000000000005,-0.028,-0.1,0.1,-0.1,0.47200000000000003,0.036000000000000004,-0.039,0.578,0.016,-0.016,6.772,1.7,-0.7693,DSEP,14.087,0.5003,0.6823,-0.4924,0.1266,140.017,0.448,-0.446,0,0,0,,q1_q17_dr25_stellar,2017-03-23,286.60645,43.60664000000001,11111111111111111,PHO2,PHO2,PHO2,11.751,0.022,11.046,0.018000000000000002,10.892,0.016,0.8735,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,153.202,143.39600000000004,139.996,134.135,130.29399999999998,122.652,118.51,113.089,106.488,103.188,101.274,98.786,98.389,99.158,0.039,0.006999999999999999,-0.009000000000000001,0.8735,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.11549,-0.39256,7878428,2105682728473520512,3681,129,140.017,0.448,0.446,0.578,0.016,0.016,0.028,0,0,103.93,9.82,-12.27,0.461,0.032,-0.044
7868467,2MASS J18440194+4337217,3833,121.0,-147.0,4.708,0.084,-0.03,0.0,0.25,-0.35,0.545,0.055999999999999994,-0.084,0.543,0.015,-0.015,4.853,2.273,-0.7352,DSEP,15.171,0.5329,0.4125,-0.1461,0.0245,149.937,0.43,-0.429,0,0,0,,q1_q17_dr25_stellar,2017-03-23,281.00818,43.622837,01111111111111111,PHO54,PHO54,PHO54,12.061,0.021,11.46,0.025,11.261,0.011,0.8744,1420.672,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,210.131,187.928,177.69,165.89700000000005,158.24,144.355,138.834,130.386,120.815,114.095,109.539,106.243,105.391,98.684,0.071,0.014,-0.021,0.8744,1420.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.28067,-0.5959,7868467,2116900186617132928,3834,134,149.937,0.43,0.429,0.543,0.015,0.015,0.068,0,0,148.91,21.34,-32.02,0.541,0.043,-0.093
7898781,2MASS J19374745+4341098,3520,42.0,-42.0,4.907,0.035,-0.031,-0.2,0.1,-0.1,0.359,0.034,-0.038,0.502,0.015,-0.015,11.93,2.305,-1.604,DSEP,15.476,0.5062,0.7324,-0.5591,0.1413,201.091,2.676,-2.614,0,0,0,,q1_q17_dr25_stellar,2017-03-23,294.44772,43.686069,11111111111111111,PHO2,PHO2,PHO2,12.983,0.021,12.359000000000002,0.022,12.117,0.018000000000000002,0.8728,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,342.487,305.668,288.556,270.325,258.746,239.156,233.825,226.322,215.142,209.066,207.766,207.7,206.983,208.071,0.057,0.009000000000000001,-0.01,0.8728,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.04552,-0.55815,7898781,2078288774226422656,3521,123,201.091,2.676,2.614,0.502,0.015,0.015,0.063,0,0,129.44,12.39,-13.63,0.349,0.03,-0.033
7830019,2MASS J19372690+4333254,3778,101.0,-101.0,4.782,0.065,-0.04,-0.3,0.2,-0.2,0.473,0.047,-0.051,0.615,0.018,-0.018,6.727,2.142,-1.132,DSEP,15.88,0.6361,0.6142,-0.6516,0.2256,385.488,6.17,-5.995,0,0,0,,q1_q17_dr25_stellar,2017-03-23,294.36212,43.557072,11111111111111111,PHO2,PHO2,PHO2,13.697,0.021,13.028,0.025,12.864,0.021,0.8737,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,421.026,373.953,350.27,326.051,311.649,287.572,277.077,262.571,250.223,239.523,235.331,232.166,231.232,227.486,0.149,0.023,-0.028,0.8737,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.13253,-0.58925,7830019,2078193735191523968,3780,132,385.488,6.17,5.995,0.615,0.018,0.018,0.122,0,0,259.12,33.06,-36.74,0.463,0.048,-0.053
7830098,2MASS J19373295+4334459,3857,77.0,-84.0,4.732,0.054000000000000006,-0.045,0.0,0.25,-0.3,0.561,0.047,-0.07,0.638,0.018,-0.018,5.191,1.403,-0.8277,DSEP,14.139,0.5327,0.4065,-0.1475,0.0322,182.49,0.714,-0.711,0,0,0,,q1_q17_dr25_stellar,2017-03-23,294.38733,43.579441,11111111111111111,SPE14,PHO54,PHO54,11.994000000000002,0.024,11.315,0.021,11.153,0.024,0.8735,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,136.753,119.958,111.448,102.839,97.537,88.725,85.235,80.241,74.807,70.61,67.973,66.096,65.682,63.38,0.067,0.012,-0.015,0.8735,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2369,-0.65558,7830098,2078194113148676864,3860,77,182.49,0.714,0.711,0.638,0.018,0.018,0.052,0,0,143.77,16.82,-20.55,0.534,0.044,-0.061
7868967,2MASS J18452562+4339300,3867,116.0,-128.0,4.7330000000000005,0.045,-0.036000000000000004,-0.1,0.2,-0.2,0.544,0.040999999999999995,-0.051,0.592,0.017,-0.017,5.279,1.177,-0.8005,DSEP,15.663,0.5784,0.4762,-0.3222,0.0911,335.732,3.402,-3.343,0,1,0,,q1_q17_dr25_stellar,2017-03-23,281.35678,43.658352,11111111111111111,PHO2,PHO2,PHO2,13.574000000000002,0.029,12.918,0.032,12.718,0.027000000000000003,0.8736,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,416.389,364.213,337.843,310.2270000000001,293.027,264.092,252.36900000000003,233.819,214.643,199.183,187.68,178.209,175.701,162.858,0.159,0.018000000000000002,-0.021,0.8736,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.39507,-0.69084,7868967,2117261032589510272,3867,135,335.732,3.402,3.343,0.592,0.017,0.017,0.084,0,2,289.27,33.4,-37.12,0.526,0.043,-0.048
7907423,2MASS J19475641+4339306,3561,71.0,-89.0,4.855,0.055,-0.055,0.0,0.15,-0.15,0.44,0.040999999999999995,-0.076,0.512,0.014,-0.014,8.95,3.027,-1.898,DSEP,15.234000000000002,0.4657,0.674,-0.3863,0.0646,190.374,1.205,-1.193,3,3,3,007/007907/007907423/dv/kplr007907423-20160209194854_dvr.pdf,q1_q17_dr25_stellar,2017-03-23,296.98505,43.65852,11111111111111111,SPE70,SPE60,SPE70,12.836,0.022,12.15,0.02,11.966,0.021,0.8735,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,270.647,241.007,225.29,208.931,198.771,180.562,173.331,162.33,150.513,141.863,135.661,130.815,129.3,123.484,0.068,0.014,-0.018000000000000002,0.7497,1458.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2855,-0.63979,7907423,2078807228323035008,3565,71,190.374,1.205,1.193,0.512,0.014,0.014,0.057,0,0,145.74,20.87,-23.48,0.411,0.045,-0.06
7872997,2MASS J18544001+4338116,3810,76.0,-83.0,4.787,0.049,-0.04,-0.3,0.2,-0.2,0.49,0.039,-0.048,0.501,0.015,-0.015,6.718,1.727,-1.148,DSEP,15.989,0.6543,0.5581,-0.5952,0.2085,309.551,3.722,-3.645,0,0,0,,q1_q17_dr25_stellar,2017-03-23,283.66672,43.63655900000001,11111111111111111,PHO2,PHO2,PHO2,13.868,0.026,13.253,0.025,13.05,0.032,0.8738,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,496.804,436.61800000000005,405.516,373.93,354.153,318.046,303.551,282.889,259.166,241.514,229.239,220.213,216.541,204.961,0.16,0.018000000000000002,-0.02,0.8738,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.33692,-0.68238,7872997,2105122900957452544,3812,133,309.551,3.722,3.645,0.501,0.015,0.015,0.106,0,0,286.89,31.42,-34.91,0.468,0.041,-0.049
7880206,2MASS J19100454+4341178,3834,53.0,-61.0,4.756,0.02,-0.033,-0.1,0.1,-0.1,0.536,0.022000000000000002,-0.03,0.543,0.015,-0.015,5.779,0.5643,-0.675,DSEP,15.743,0.5625,0.5397,-0.3944,0.1134,294.7,2.644,-2.604,0,0,0,,q1_q17_dr25_stellar,2017-03-23,287.51895,43.688278,11111111111111111,PHO2,PHO2,PHO2,13.514,0.021,12.929,0.021,12.716,0.023,0.8735,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,324.1790000000001,283.398,262.203,240.747,227.404,204.767,195.586,181.473,166.507,155.125,145.847,139.47799999999998,137.776,128.797,0.152,0.011,-0.011,0.8735,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3689,-0.6956,7880206,2106005263336590720,3834,134,294.7,2.644,2.604,0.543,0.015,0.015,0.055,0,0,268.64,18.5,-18.5,0.507,0.028,-0.023
7816331,2MASS J19191140+4331353,3801,85.0,-104.0,4.752,0.058,-0.036000000000000004,-0.2,0.2,-0.2,0.499,0.046,-0.046,0.57,0.016,-0.016,5.898,1.651,-0.7898,DSEP,15.354,0.5777,0.6024,-0.5357,0.1785,264.685,1.716,-1.699,0,0,0,,q1_q17_dr25_stellar,2017-03-23,289.79749,43.526482,11111111111111111,PHO2,PHO2,PHO2,13.181,0.025,12.495,0.019,12.313,0.019,0.8734,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,289.4120000000001,254.896,237.857,219.748,207.718,187.742,179.278,167.418,154.55200000000005,145.517,139.32,133.907,132.389,125.086,0.122,0.017,-0.021,0.8734,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.30179,-0.66704,7816331,2102824857236176640,3799,133,264.685,1.716,1.699,0.57,0.016,0.016,0.089,0,0,220.79,23.04,-29.62,0.4920000000000001,0.039,-0.054000000000000006
7836428,2MASS J19450777+4335184,3581,81.0,-90.0,4.846,0.06,-0.044,-0.1,0.1,-0.1,0.424,0.049,-0.065,0.475,0.014,-0.014,8.915,2.986,-1.735,DSEP,15.944,0.4666,0.7215,-0.479,0.1068,236.793,2.625,-2.575,0,0,0,,q1_q17_dr25_stellar,2017-03-23,296.28238,43.588451,11101110111011101,PHO2,PHO2,PHO2,13.55,0.025,12.878,0.023,12.665,0.025,0.6835,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,441.144,388.955,360.88,333.983,317.336,289.0440000000001,276.536,259.036,239.144,225.186,215.486,208.761,206.547,197.075,0.107,0.02,-0.022,0.6835,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.27612,-0.64785,7836428,2078795064975280640,3582,125,236.793,2.625,2.575,0.475,0.014,0.014,0.112,0,0,199.91,28.48,-31.65,0.406,0.046,-0.056
7840840,2MASS J19495302+4332486,3651,66.0,-81.0,4.855,0.06,-0.049,-0.3,0.2,-0.2,0.42100000000000004,0.042,-0.063,0.628,0.018,-0.018,9.134,2.934,-1.861,DSEP,15.626,0.5806,0.7245,-0.7115,0.2273,324.527,3.316,-3.258,0,0,0,,q1_q17_dr25_stellar,2017-03-23,297.4709200000001,43.54686,11111111111111111,PHO2,PHO2,PHO2,13.33,0.02,12.63,0.019,12.421,0.019,0.8738,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,330.0619999999999,293.392,274.074,252.764,239.135,216.946,208.234,194.895,181.467,170.923,164.11900000000003,159.778,158.637,153.011,0.095,0.017,-0.021,0.8738,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.24357,-0.66772,7840840,2078837975984692992,3651,128,324.527,3.316,3.258,0.628,0.018,0.018,0.151,0,0,182.96,22.58,-28.23,0.402,0.044,-0.054000000000000006
